Bat
 1.00000    -0.00004
 0.99838     0.00077
 0.99417     0.00291
 0.98825     0.00595
 0.98075     0.00970
 0.97111     0.01414
 0.95884     0.01873
 0.94389     0.02333
 0.92639     0.02806
 0.90641     0.03271
 0.88406     0.03732
 0.85947     0.04197
 0.83277     0.04651
 0.80412     0.05097
 0.77369     0.05531
 0.74166     0.05951
 0.70823     0.06364
 0.67360     0.06769
 0.63798     0.07155
 0.60158     0.07506
 0.56465     0.07844
 0.52744     0.08176
 0.49025     0.08498
 0.45341     0.08779
 0.41722     0.09034
 0.38194     0.09272
 0.34778     0.09480
 0.31489     0.09650
 0.28348     0.09774
 0.25371     0.09900
 0.22542     0.10007
 0.19847     0.10059
 0.17287     0.10014
 0.14864     0.09956
 0.12592     0.09879
 0.10483     0.09720
 0.08546     0.09375
 0.06790     0.08781
 0.05224     0.07742
 0.03856     0.06287
 0.02695     0.04877
 0.01756     0.03735
 0.01028     0.02675
 0.00495     0.01603
 0.00155     0.00585
 0.00005    -0.00153
 0.00044    -0.00210
 0.00264     0.00104
 0.00789     0.00460
 0.01717     0.01529
 0.03005     0.02925
 0.04626     0.04571
 0.06560     0.06078
 0.08786     0.06843
 0.11281     0.07180
 0.14019     0.07350
 0.17005     0.07438
 0.20277     0.07446
 0.23839     0.07459
 0.27672     0.07449
 0.31749     0.07378
 0.36043     0.07336
 0.40518     0.07282
 0.45138     0.07149
 0.49860     0.06964
 0.54639     0.06764
 0.59428     0.06523
 0.64176     0.06214
 0.68832     0.05860
 0.73344     0.05454
 0.77660     0.05007
 0.81729     0.04513
 0.85500     0.03962
 0.88928     0.03393
 0.91966     0.02767
 0.94573     0.02126
 0.96693     0.01444
 0.98255     0.00797
 0.99268     0.00326
 0.99825     0.00078
 1.00000     0.00003
