 1.00000     0.00000
 0.99752     0.00037
 0.99355     0.00096
 0.98926     0.00160
 0.98461     0.00228
 0.97957     0.00302
 0.97415     0.00382
 0.96838     0.00466
 0.96235     0.00554
 0.95615     0.00643
 0.94988     0.00734
 0.94356     0.00824
 0.93720     0.00914
 0.93080     0.01004
 0.92437     0.01095
 0.91792     0.01184
 0.91146     0.01273
 0.90501     0.01361
 0.89855     0.01449
 0.89210     0.01535
 0.88565     0.01621
 0.87920     0.01705
 0.87276     0.01789
 0.86633     0.01871
 0.85991     0.01952
 0.85350     0.02031
 0.84711     0.02109
 0.84073     0.02185
 0.83439     0.02260
 0.82809     0.02333
 0.82186     0.02404
 0.81576     0.02474
 0.80987     0.02541
 0.80425     0.02605
 0.79899     0.02665
 0.79414     0.02719
 0.78972     0.02765
 0.78568     0.02794
 0.78184     0.02785
 0.77799     0.02740
 0.77402     0.02688
 0.76995     0.02622
 0.76578     0.02543
 0.76156     0.02456
 0.75737     0.02364
 0.75328     0.02270
 0.74938     0.02176
 0.74571     0.02078
 0.74228     0.01975
 0.73908     0.01868
 0.73610     0.01757
 0.73333     0.01641
 0.73076     0.01522
 0.72837     0.01401
 0.72616     0.01277
 0.72412     0.01152
 0.72223     0.01026
 0.72049     0.00901
 0.71889     0.00777
 0.71741     0.00655
 0.71606     0.00534
 0.71482     0.00416
 0.71368     0.00301
 0.71264     0.00188
 0.71169     0.00078
 0.71082    -0.00029
 0.71004    -0.00134
 0.70933    -0.00236
 0.70868    -0.00336
 0.70810    -0.00434
 0.70759    -0.00529
 0.70713    -0.00622
 0.70672    -0.00713
 0.70637    -0.00801
 0.70606    -0.00888
 0.70581    -0.00972
 0.70559    -0.01055
 0.70542    -0.01135
 0.70529    -0.01214
 0.70519    -0.01289
 0.70513    -0.01362
 0.70511    -0.01433
 0.70514    -0.01503
 0.70523    -0.01572
 0.70540    -0.01642
 0.70563    -0.01711
 0.70592    -0.01780
 0.70628    -0.01848
 0.70668    -0.01915
 0.70714    -0.01981
 0.70765    -0.02045
 0.70822    -0.02108
 0.70884    -0.02169
 0.70951    -0.02227
 0.71025    -0.02282
 0.71105    -0.02332
 0.71193    -0.02376
 0.71287    -0.02412
 0.71389    -0.02439
 0.71499    -0.02457
 0.71615    -0.02467
 0.71739    -0.02468
 0.71871    -0.02463
 0.72013    -0.02452
 0.72166    -0.02437
 0.72333    -0.02419
 0.72516    -0.02401
 0.72717    -0.02381
 0.72940    -0.02360
 0.73188    -0.02338
 0.73467    -0.02313
 0.73780    -0.02286
 0.74131    -0.02255
 0.74527    -0.02222
 0.74967    -0.02184
 0.75454    -0.02143
 0.75982    -0.02099
 0.76547    -0.02051
 0.77141    -0.02001
 0.77755    -0.01950
 0.78384    -0.01896
 0.79023    -0.01842
 0.79667    -0.01787
 0.80316    -0.01731
 0.80967    -0.01675
 0.81619    -0.01618
 0.82273    -0.01560
 0.82928    -0.01502
 0.83584    -0.01443
 0.84241    -0.01385
 0.84898    -0.01326
 0.85556    -0.01267
 0.86214    -0.01208
 0.86872    -0.01150
 0.87529    -0.01091
 0.88187    -0.01033
 0.88845    -0.00975
 0.89503    -0.00917
 0.90161    -0.00860
 0.90819    -0.00802
 0.91477    -0.00744
 0.92134    -0.00687
 0.92791    -0.00629
 0.93446    -0.00572
 0.94098    -0.00515
 0.94748    -0.00459
 0.95391    -0.00402
 0.96025    -0.00347
 0.96646    -0.00293
 0.97248    -0.00240
 0.97825    -0.00190
 0.98369    -0.00142
 0.98874    -0.00098
 0.99334    -0.00058
 0.99747    -0.00022
 1.00000     0.00000
