 0.11896    -0.01092
 0.11874    -0.01098
 0.11852    -0.01107
 0.11828    -0.01120
 0.11802    -0.01139
 0.11774    -0.01165
 0.11742    -0.01198
 0.11707    -0.01241
 0.11668    -0.01293
 0.11623    -0.01357
 0.11574    -0.01432
 0.11520    -0.01516
 0.11461    -0.01608
 0.11396    -0.01704
 0.11327    -0.01804
 0.11253    -0.01905
 0.11174    -0.02005
 0.11090    -0.02102
 0.11002    -0.02194
 0.10909    -0.02280
 0.10813    -0.02361
 0.10714    -0.02438
 0.10613    -0.02509
 0.10511    -0.02576
 0.10408    -0.02639
 0.10305    -0.02699
 0.10203    -0.02755
 0.10103    -0.02808
 0.10004    -0.02857
 0.09907    -0.02904
 0.09810    -0.02947
 0.09715    -0.02987
 0.09621    -0.03023
 0.09528    -0.03057
 0.09436    -0.03086
 0.09344    -0.03112
 0.09253    -0.03135
 0.09162    -0.03153
 0.09071    -0.03169
 0.08980    -0.03180
 0.08888    -0.03187
 0.08796    -0.03191
 0.08703    -0.03191
 0.08609    -0.03187
 0.08514    -0.03179
 0.08418    -0.03167
 0.08320    -0.03151
 0.08220    -0.03133
 0.08118    -0.03113
 0.08015    -0.03090
 0.07910    -0.03065
 0.07803    -0.03039
 0.07694    -0.03012
 0.07583    -0.02984
 0.07469    -0.02955
 0.07351    -0.02925
 0.07230    -0.02894
 0.07103    -0.02862
 0.06972    -0.02827
 0.06834    -0.02791
 0.06689    -0.02753
 0.06538    -0.02712
 0.06376    -0.02668
 0.06201    -0.02620
 0.06006    -0.02565
 0.05789    -0.02502
 0.05543    -0.02430
 0.05265    -0.02346
 0.04949    -0.02250
 0.04591    -0.02139
 0.04187    -0.02012
 0.03743    -0.01869
 0.03273    -0.01711
 0.02790    -0.01536
 0.02305    -0.01347
 0.01834    -0.01143
 0.01387    -0.00925
 0.00979    -0.00693
 0.00623    -0.00448
 0.00687    -0.00509
 0.00760    -0.00576
 0.00843    -0.00649
 0.00943    -0.00728
 0.01063    -0.00813
 0.01209    -0.00906
 0.01386    -0.01008
 0.01599    -0.01118
 0.01852    -0.01238
 0.02147    -0.01368
 0.02474    -0.01504
 0.02827    -0.01645
 0.03197    -0.01786
 0.03577    -0.01927
 0.03957    -0.02064
 0.04329    -0.02194
 0.04686    -0.02315
 0.05020    -0.02425
 0.05331    -0.02522
 0.05620    -0.02610
 0.05892    -0.02688
 0.06151    -0.02760
 0.06399    -0.02825
 0.06639    -0.02886
 0.06877    -0.02944
 0.07113    -0.03001
 0.07352    -0.03057
 0.07591    -0.03112
 0.07829    -0.03165
 0.08061    -0.03216
 0.08286    -0.03263
 0.08500    -0.03306
 0.08702    -0.03343
 0.08889    -0.03374
 0.09057    -0.03399
 0.09207    -0.03415
 0.09340    -0.03425
 0.09459    -0.03430
 0.09567    -0.03429
 0.09665    -0.03424
 0.09756    -0.03415
 0.09842    -0.03404
 0.09926    -0.03391
 0.10011    -0.03376
 0.10096    -0.03361
 0.10181    -0.03345
 0.10266    -0.03327
 0.10351    -0.03307
 0.10434    -0.03286
 0.10516    -0.03262
 0.10596    -0.03236
 0.10674    -0.03207
 0.10749    -0.03175
 0.10821    -0.03141
 0.10891    -0.03103
 0.10961    -0.03061
 0.11029    -0.03015
 0.11097    -0.02965
 0.11166    -0.02910
 0.11235    -0.02851
 0.11306    -0.02786
 0.11378    -0.02716
 0.11451    -0.02641
 0.11523    -0.02559
 0.11595    -0.02470
 0.11664    -0.02375
 0.11730    -0.02272
 0.11792    -0.02162
 0.11849    -0.02044
 0.11901    -0.01917
 0.11946    -0.01786
 0.11981    -0.01653
 0.12006    -0.01524
 0.12017    -0.01403
 0.12014    -0.01294
 0.11995    -0.01203
 0.11957    -0.01134
 0.11898    -0.01090
