 0.78502     0.02849
 0.76151     0.03131
 0.73895     0.03403
 0.71728     0.03666
 0.69644     0.03919
 0.67638     0.04164
 0.65703     0.04399
 0.63834     0.04626
 0.62026     0.04845
 0.60271     0.05056
 0.58566     0.05259
 0.56903     0.05455
 0.55277     0.05644
 0.53682     0.05826
 0.52113     0.06001
 0.50566     0.06169
 0.49038     0.06329
 0.47526     0.06482
 0.46026     0.06628
 0.44536     0.06765
 0.43051     0.06893
 0.41570     0.07013
 0.40088     0.07123
 0.38448     0.07232
 0.36729     0.07329
 0.35005     0.07412
 0.33276     0.07481
 0.31542     0.07538
 0.29807     0.07585
 0.28077     0.07620
 0.26356     0.07641
 0.24645     0.07648
 0.22943     0.07639
 0.21256     0.07614
 0.19591     0.07570
 0.17949     0.07504
 0.16337     0.07416
 0.14764     0.07303
 0.13243     0.07164
 0.11784     0.06995
 0.10400     0.06797
 0.09108     0.06567
 0.07912     0.06304
 0.06813     0.06013
 0.05819     0.05702
 0.04935     0.05382
 0.04160     0.05062
 0.03487     0.04748
 0.02908     0.04443
 0.02410     0.04149
 0.01982     0.03864
 0.01614     0.03590
 0.01299     0.03323
 0.01030     0.03063
 0.00802     0.02808
 0.00611     0.02557
 0.00456     0.02310
 0.00332     0.02068
 0.00233     0.01833
 0.00150     0.01609
 0.00081     0.01396
 0.00031     0.01190
 0.00006     0.00994
 0.00008     0.00802
 0.00037     0.00604
 0.00092     0.00400
 0.00169     0.00192
 0.00273    -0.00017
 0.00410    -0.00223
 0.00584    -0.00423
 0.00793    -0.00615
 0.01041    -0.00799
 0.01330    -0.00977
 0.01665    -0.01152
 0.02053    -0.01328
 0.02505    -0.01513
 0.03035    -0.01717
 0.03655    -0.01951
 0.04379    -0.02210
 0.05221    -0.02487
 0.06191    -0.02772
 0.07287    -0.03053
 0.08504    -0.03322
 0.09834    -0.03572
 0.11268    -0.03801
 0.12786    -0.04013
 0.14365    -0.04206
 0.15982    -0.04382
 0.17619    -0.04538
 0.19264    -0.04674
 0.20912    -0.04785
 0.22561    -0.04872
 0.24220    -0.04934
 0.25901    -0.04972
 0.27611    -0.04993
 0.29353    -0.05002
 0.31108    -0.05006
 0.32846    -0.05003
 0.34572    -0.04984
 0.36303    -0.04950
 0.38044    -0.04904
 0.39792    -0.04846
 0.40820    -0.04808
 0.41274    -0.04811
 0.45015    -0.04645
 0.48586    -0.04447
 0.51903    -0.04227
 0.54933    -0.03995
 0.57649    -0.03764
 0.60027    -0.03545
 0.62039    -0.03351
 0.63664    -0.03192
 0.64930    -0.03070
 0.65908    -0.02978
 0.66671    -0.02909
 0.67292    -0.02855
 0.67842    -0.02811
 0.68379    -0.02770
 0.68902    -0.02730
 0.69392    -0.02692
 0.69832    -0.02656
 0.70206    -0.02620
 0.70497    -0.02586
 0.70701    -0.02552
 0.70832    -0.02518
 0.70907    -0.02483
 0.70939    -0.02446
 0.70945    -0.02405
 0.70937    -0.02361
 0.70920    -0.02312
 0.70893    -0.02258
 0.70856    -0.02199
 0.70810    -0.02133
 0.70754    -0.02061
 0.70690    -0.01980
 0.70626    -0.01885
 0.70569    -0.01774
 0.70525    -0.01640
 0.70501    -0.01480
 0.70506    -0.01289
 0.70544    -0.01069
 0.70621    -0.00821
 0.70740    -0.00549
 0.70909    -0.00255
 0.71130     0.00058
 0.71411     0.00384
 0.71762     0.00718
 0.72192     0.01050
 0.72712     0.01372
 0.73334     0.01677
 0.74064     0.01956
 0.74891     0.02204
 0.75781     0.02420
 0.76702     0.02601
 0.77620     0.02747
 0.78502     0.02854
